Impact_Score,Flood_Count,DFSI,Population_Density,Fatalities_per_1000,Injured_per_1000,Event_Impact,Avg_Flood_Duration,Max_Flood_Duration,Total_Flood_Duration,Supply_Priority_Level
0.9679073442014674,28.0,0,0.084044700693032,0.1331516552969947,0.0026630331059398,4.4,1.1785714285714286,6.0,33.0,Low
0.9436795899658392,31.0,0,0.1400557505305506,0.0846957902996153,0.0026633896320633,8.8,1.0,1.0,31.0,Low
1.0669360459293686,23.0,0,0.0730040395410384,0.1328501674934034,0.0010219243653338,3.2,1.0,1.0,23.0,Low
0.8372540567006743,22.0,0,0.0841087860502515,0.0718471093513004,0.0026610040500481,5.6000000000000005,1.2272727272727273,6.0,27.0,Low
0.8627398018715865,39.0,0,0.1153437951870777,0.1170711766882181,0.0084084270549548,15.5,1.358974358974359,7.0,53.0,Low
1.1497967049520337,7.0,0,0.0599273440655541,0.0983484922802658,0.0012449176238008,0.0,1.0,1.0,7.0,Low
1.2523095387897027,17.0,0,0.1026874220661626,0.1024395134631675,0.0021795641162376,2.6,2.235294117647059,7.0,38.0,Low
0.103130323724167,0.0,0,0.1072479270736984,0.0048693924598153,0.0013912549885186,0.0,0.0,0.0,0.0,Low
1.0766070322435708,16.0,0,0.0793696776140969,0.1485142465580883,0.0046998179290534,10.4,2.125,7.0,34.0,Low
0.8728395275836355,9.0,0,0.0215088811562042,0.1422105062347167,0.003468548932554,1.6,1.1111111111111112,2.0,10.0,Low
0.8539027745918943,39.0,0,0.1570906680230779,0.0921333768354844,0.015672172348304,23.8,1.358974358974359,7.0,53.0,Low
1.1466579284741136,14.0,0,0.1039330205808744,0.0832664569691871,0.0100493999790398,8.0,2.2142857142857144,9.0,31.0,Low
0.9516039689331044,8.0,0,0.057105723232725,0.0953693603067496,0.0078385775594588,2.0,1.0,1.0,8.0,Low
1.8513877721284813,4.0,0,0.037020820206031,0.1007603375068265,0.0020152067501365,0.0,1.0,1.0,4.0,Low
1.2868777819306174,10.0,0,0.0109784409099434,0.3669600081546668,0.0067955557065679,0.4,1.5,6.0,15.0,Low
1.0427479908444304,15.0,0,0.0497387421275353,0.0839960521855472,0.0014999295033133,0.8,1.0,1.0,15.0,Low
1.0260748924860252,14.0,0,0.0829738261673867,0.0512506507483943,0.000899134223656,4.6000000000000005,1.0714285714285714,2.0,15.0,Low
1.63751922860466,1.0,0,0.0397687316873667,0.0731624957790867,0.0018759614302329,0.0,6.0,6.0,6.0,Low
2.0512069699177085,6.0,0,0.051720762715721,0.0952016905512322,0.0072122492841842,0.2,1.1666666666666667,2.0,7.0,Low
2.653580407705687,6.0,0,0.0271515259850083,0.1044131021956976,0.0027477132156762,0.2,1.1666666666666667,2.0,7.0,Low
2.0208119883550326,1.0,0,0.367431120177726,0.0393904950329397,0.0022334816771254,0.8,1.0,1.0,1.0,Low
1.916133478914255,2.0,0,0.4716694974141297,0.0291035305904204,0.0031634272380891,0.0,7.0,7.0,14.0,Low
2.02354828414292,2.0,0,0.3120632366552128,0.0468574994112928,0.0002390688745474,0.0,1.0,1.0,2.0,Low
2.3804202987878256,0.0,0,0.0635463389355922,0.1596665786152446,0.0011740189604062,0.0,0.0,0.0,0.0,Low
2.42385522384781,0.0,0,0.2173536582145118,0.0442780413865823,0.0034324063090373,0.0,0.0,0.0,0.0,Low
2.1148264020513885,0.0,0,0.4075819020563864,0.0278223840964323,0.0018304200063442,0.0,0.0,0.0,0.0,Low
2.029845896135746,3.0,0,0.2787121424518267,0.0591564398744384,0.0005353523970537,0.4,5.666666666666667,7.0,17.0,Low
2.34271626931637,0.0,0,0.1536933234397677,0.0805784171195157,0.0048541215132238,0.0,0.0,0.0,0.0,Low
2.1178218201379977,1.0,0,0.2490752385967231,0.0356436402759956,0.0,2.4000000000000004,1.0,1.0,1.0,Low
2.522092184480166,1.0,0,0.1502750895665606,0.0441843689603318,0.0,0.8,1.0,1.0,1.0,Low
1.82367050654884,1.0,0,0.3403939630549035,0.0453684708852769,0.0019725422124033,0.4,3.0,3.0,3.0,Low
2.336323830248835,0.0,0,0.1807409998121456,0.0689327233131295,0.0037149371845399,0.0,0.0,0.0,0.0,Low
2.722378601174673,0.0,0,0.1466848920747377,0.0447572023493462,0.0,0.0,0.0,0.0,0.0,Low
2.9113728405472283,2.0,0,0.2689555757916407,0.0227456810944556,0.0,0.0,1.0,1.0,2.0,Low
2.9181504838465235,0.0,0,0.1644134832010569,0.0363009676930462,0.0,0.0,0.0,0.0,0.0,Low
2.621521776091746,1.0,0,0.207988243507646,0.0430435521834918,0.0,15.0,1.0,1.0,1.0,Low
2.5218779132882467,1.0,0,0.2063075509262236,0.0354386033429451,0.0083172232335483,2.1,7.0,7.0,7.0,Low
2.3112356032321704,1.0,0,0.4050410929634576,0.0224712064643398,0.0,0.0,1.0,1.0,1.0,Low
2.2408211318575804,3.0,0,0.1261042414360252,0.0792758212886343,0.0023664424265264,3.8,3.0,7.0,9.0,Low
2.3122871202056583,0.0,0,0.3430551839831668,0.0241392981031513,0.0004349423081648,0.0,0.0,0.0,0.0,Low
2.2177535725801296,2.0,0,0.2857516839378818,0.0328963256631807,0.0026108194970778,0.0,1.0,1.0,2.0,Low
2.0246450823231226,3.0,0,0.2618493377871289,0.0458711936881237,0.003418970958121,0.8,1.3333333333333333,2.0,4.0,Low
2.537881077252711,0.0,0,0.087640195111936,0.0757621545054221,0.0,0.0,0.0,0.0,0.0,Low
2.8499945737596777,0.0,0,0.0611824173653263,0.0999891475193546,0.0,0.0,0.0,0.0,0.0,Low
2.771793936199685,9.0,0,0.0441638382816828,0.1435878723993702,0.0,39.0,2.333333333333333,7.0,21.0,Low
2.730859555679152,0.0,0,0.1051635489650177,0.0617191113583028,0.0,0.0,0.0,0.0,0.0,Low
2.314797796334093,0.0,0,0.2722465342056899,0.0295955926681851,0.0,0.0,0.0,0.0,0.0,Low
1.629917236258817,9.0,0,0.5124553137056571,0.055466992771821,0.0043674797458126,86.8,1.0,1.0,9.0,Low
2.219145093497578,2.0,0,0.3487636300751462,0.0378623636767734,0.0004278233183816,18.4,7.5,14.0,15.0,Low
2.31713777066725,0.0,0,0.2894895985511188,0.0342755413344988,0.0,0.0,0.0,0.0,0.0,Low
1.9178202933269104,1.0,0,0.4584214351568837,0.0327112233672054,0.0029293632866154,2.2,1.0,1.0,1.0,Low
2.4312197933489834,0.0,0,0.1863932686352236,0.0624395866979665,0.0,0.0,0.0,0.0,0.0,Low
2.3222875255893816,0.0,0,0.2711370144937354,0.0445750511787624,0.0,0.0,0.0,0.0,0.0,Low
2.229611490360083,0.0,0,0.216672518154658,0.0557797841666672,0.0034431965534979,0.0,0.0,0.0,0.0,Low
1.9220441479907544,1.0,0,0.3824289588822678,0.042137486424804,0.0019508095567038,0.0,1.0,1.0,1.0,Low
2.120108654571109,2.0,0,0.3079361844130385,0.0402173091422181,0.0,0.0,4.0,7.0,8.0,Low
2.2322843989141608,1.0,0,0.1652262257872613,0.064568797828321,0.0,0.4,3.0,3.0,3.0,Low
1.3548946923634997,12.0,0,0.235795096358564,0.0952351723424403,0.0145542123845589,22.3,2.25,10.0,27.0,Low
0.2167128870843923,19.0,0,0.0669584552310437,0.0189412720289779,0.0144845021398066,10.7,2.263157894736842,14.0,43.0,Low
0.4258478957270462,0.0,0,0.0880319439021104,0.0042373599552534,0.0474584314988389,0.0,0.0,0.0,0.0,Low
0.1051815320984399,3.0,0,0.0647917882410904,0.0080601610420176,0.0023029031548621,0.4,1.6666666666666667,3.0,5.0,Low
0.2332471677568967,0.0,0,0.0089757548456811,0.049870751635345,0.0166235838784483,0.0,0.0,0.0,0.0,Low
0.424769355143014,6.0,0,0.0707813444913972,0.0094861360122181,0.0400525742738099,13.1,2.6666666666666665,7.0,16.0,Low
0.3186501153109987,10.0,0,0.2100116696525917,0.0138543713738847,0.0234458592481126,1.4,3.1,7.0,31.0,Low
0.2039787435625172,3.0,0,0.1500063637729579,0.0079574871250345,0.0,0.8,1.3333333333333333,2.0,4.0,Low
0.1077959075939935,1.0,0,0.0669879986553265,0.0144781141031309,0.0011137010848562,1.2000000000000002,1.0,1.0,1.0,Low
0.3,1.0,0,0.0717178561202411,0.0,0.0,0.0,3.0,3.0,3.0,Low
0.1006548085208923,0.0,0,0.0569667348503036,0.0013096170417846,0.0,0.0,0.0,0.0,0.0,Low
0.1010606467187302,0.0,0,0.0703387899640092,0.0021212934374605,0.0,0.0,0.0,0.0,0.0,Low
0.2007070125749256,1.0,0,0.1055209050314689,0.0007070125749256,0.0007070125749256,0.0,1.0,1.0,1.0,Low
0.2,1.0,0,0.0844225730263463,0.0,0.0,0.0,2.0,2.0,2.0,Low
0.2009907238525684,0.0,0,0.1506062594160339,0.0009907238525684,0.0009907238525684,0.0,0.0,0.0,0.0,Low
0.2016499544612569,1.0,0,0.0678242416926651,0.0032999089225137,0.0,0.0,2.0,2.0,2.0,Low
0.2103201074183721,2.0,0,0.1337374863827941,0.0128304038174356,0.0078098110193086,6.0,1.0,1.0,2.0,Low
0.2,0.0,0,0.1254572702860743,0.0,0.0,0.0,0.0,0.0,0.0,Low
0.2038228832695336,1.0,0,0.0585458159572987,0.0025485888463557,0.0050971776927115,1.6,1.0,1.0,1.0,Low
0.1072076227818541,3.0,0,0.0724555464720302,0.0123559247688927,0.0020593207948154,3.8,1.0,1.0,3.0,Low
2.049193288629908,3.0,0,0.0636955481491417,0.0679335890603496,0.030452988199467,1.6,2.6666666666666665,6.0,8.0,Low
1.090219458907162,10.0,0,0.0205906476560202,0.3079743620401671,0.0724645557741569,2.8,1.9,7.0,19.0,Low
0.427226232417244,16.0,0,0.1234357838609047,0.1982432505123802,0.0562092143221078,82.3,2.375,14.0,38.0,Low
0.5275142397655053,10.0,0,0.1626894453430983,0.0509013435661848,0.0041271359648257,10.3,1.8,7.0,18.0,Low
0.1,1.0,0,0.0193510921144571,0.0,0.0,0.0,1.0,1.0,1.0,Low
0.3065774390083478,2.0,0,0.1587950102648478,0.0089265243684718,0.0042283536482235,2.3,4.0,7.0,8.0,Low
0.3031143614278724,1.0,0,0.107797613816415,0.0013841606346099,0.0048445622211348,0.8999999999999999,1.0,1.0,1.0,Low
0.3013098554836445,1.0,0,0.2278254592398477,0.0006549277418222,0.0019647832254667,0.6,1.0,1.0,1.0,Low
0.3049438638797234,0.0,0,0.1282679242417075,0.0075612035807533,0.0023265241786933,0.0,0.0,0.0,0.0,Low
0.3053965958273521,1.0,0,0.1244194456012303,0.0029981087929733,0.0077950828617308,3.9,1.0,1.0,1.0,Low
0.3192515016171262,12.0,0,0.0794428647333429,0.019721050437056,0.0187819527971962,12.6,1.75,7.0,21.0,Low
0.3018330775171821,0.0,0,0.1220973026107583,0.0012220516781213,0.0024441033562427,0.0,0.0,0.0,0.0,Low
0.3018229324907335,0.0,0,0.1227768013692631,0.0012152883271556,0.0024305766543112,0.0,0.0,0.0,0.0,Low
0.3017062953767927,0.0,0,0.1311694466083925,0.0011375302511951,0.0022750605023902,0.0,0.0,0.0,0.0,Low
0.3013115585468806,3.0,0,0.1706472203293375,0.000874372364587,0.001748744729174,2.0,1.0,1.0,3.0,Low
0.4076570957610318,13.0,0,0.0535875937910465,0.0097453946049495,0.005568796917114,2.0,4.0,31.0,52.0,Low
1.6034987503629954,14.0,0,0.0639696454744323,0.0023325002419969,0.0046650004839938,0.4,19.285714285714285,214.0,270.0,Low
1.7308011277062882,3.0,0,0.1550168837685592,0.0606397201717547,0.0009625352408215,2.0,2.333333333333333,5.0,7.0,Low
1.8708776899446369,3.0,0,0.123152137145947,0.1356974576717829,0.0060579222174903,0.4,1.3333333333333333,2.0,4.0,Low
2.5309743399439,0.0,0,0.0205060460319376,0.2473959754495876,0.014552704438211,0.0,0.0,0.0,0.0,Low
1.8148808366730311,0.0,0,0.2782475049608333,0.0292254269794663,0.0005362463665957,0.0,0.0,0.0,0.0,Low
2.517067735698603,0.0,0,0.1092772469825793,0.0327700525413175,0.0013654188558882,0.0,0.0,0.0,0.0,Low
2.616363790572981,0.0,0,0.1618490244477804,0.0313447256045844,0.0013828555413787,0.0,0.0,0.0,0.0,Low
2.519255572033962,1.0,0,0.0987982839149931,0.0370009031240844,0.0015102409438401,0.0,1.0,1.0,1.0,Low
1.2114431192295212,11.0,0,0.6519604076336031,0.0202543210362522,0.0026319174227898,22.7,1.2727272727272727,3.0,14.0,Low
2.222525566517998,2.0,0,0.1457278641790307,0.0440272436488141,0.0010238893871817,0.0,1.0,1.0,2.0,Low
2.504558229189952,0.0,0,0.2045876909262445,0.0091164583799032,0.0,0.0,0.0,0.0,0.0,Low
1.3157074824628867,3.0,0,0.256479596609907,0.0305423270111686,0.0008726379146048,4.3,1.0,1.0,3.0,Low
1.4847671894074452,6.0,0,0.1271761604261654,0.1366834265185792,0.0328509522963108,25.0,3.5,7.0,21.0,Low
1.23861114938578,1.0,0,0.0492711950568778,0.0741939733295378,0.0030283254420219,0.3,1.0,1.0,1.0,Low
1.133832957331602,1.0,0,0.0518195392150909,0.0676659146632037,0.0,0.0,1.0,1.0,1.0,Low
1.1136118942676667,8.0,0,0.6138540157943921,0.0261299756031102,0.0010938129322232,4.6,2.125,8.0,17.0,Low
1.8251932268009745,2.0,0,0.0710711087841105,0.0472373002518273,0.0031491533501218,0.0,1.5,2.0,3.0,Low
2.4156617316550224,0.0,0,0.0952699336421864,0.0305403767272932,0.0007830865827511,0.0,0.0,0.0,0.0,Low
1.726425592983531,0.0,0,0.0550523060358558,0.0514960273525214,0.00135515861454,0.0,0.0,0.0,0.0,Low
1.6091195111942,1.0,0,0.0899884497147791,0.0182390223883999,0.0,0.0,1.0,1.0,1.0,Low
2.516321107223914,0.0,0,0.0777078599981886,0.0316821493170096,0.0009600651308184,0.0,0.0,0.0,0.0,Low
2.024755914077025,3.0,0,0.1009558491429199,0.0458169156052414,0.0036949125488097,0.0,1.3333333333333333,2.0,4.0,Low
1.628777105820059,0.0,0,0.1179586866545339,0.0575542116401179,0.0,0.0,0.0,0.0,0.0,Low
2.4250531295879725,1.0,0,0.1980274094341106,0.0463388712679784,0.0037673879079657,0.0,2.0,2.0,2.0,Low
1.3315503335755885,2.0,0,0.1347834429697766,0.0603330940305108,0.0027675731206656,0.4,1.0,1.0,2.0,Low
2.045270341949857,5.0,0,0.2637179593730169,0.4882775204215142,0.0022631634781993,596.4,1.0,1.0,5.0,High
1.5266914600673511,3.0,0,0.1509339974535955,0.0504172023494416,0.0029657177852612,5.1,1.0,1.0,3.0,Low
2.2077688117259195,1.0,0,0.2064664587386539,0.0151762833715631,0.0003613400802753,0.8,1.0,1.0,1.0,Low
1.4417712454702611,3.0,0,0.206286214008686,0.0813725561108981,0.0021699348296239,0.0,5.666666666666667,7.0,17.0,Low
1.686337933969721,5.0,0,0.1227021967624883,0.1653797045053809,0.0072961634340609,1.7999999999999998,1.6,3.0,8.0,Low
2.0808339412443257,1.0,0,0.1125982710531589,0.1563672961775484,0.0053005863111033,16.0,1.0,1.0,1.0,Low
2.033955932992141,2.0,0,0.0670115737110674,0.0656852474274205,0.0022266185568617,2.0,2.0,3.0,4.0,Low
2.1227282851690665,1.0,0,0.0820614118265311,0.0436383075246079,0.0018182628135253,1.2000000000000002,1.0,1.0,1.0,Low
2.1291658631757304,3.0,0,0.108712564713901,0.0542141927266513,0.0041175336248089,0.4,2.0,3.0,6.0,Low
0.7020016012810248,0.0,0,0.0745449230893648,0.0040032025620496,0.0,0.0,0.0,0.0,0.0,Low
0.7017876608497507,2.0,0,0.1877988940314673,0.0035753216995013,0.0,0.4,2.5,4.0,5.0,Low
0.7033563734384998,1.0,0,0.1778219453628686,0.0058736535173744,0.0008390933596249,0.0,4.0,4.0,4.0,Low
0.7010304370495702,0.0,0,0.072400935899871,0.0020608740991404,0.0,0.0,0.0,0.0,0.0,Low
0.6024701751057729,1.0,0,0.0755053827969834,0.0049403502115457,0.0,0.8,1.0,1.0,1.0,Low
0.7007814789489109,0.0,0,0.0954659199441838,0.0015629578978216,0.0,0.0,0.0,0.0,0.0,Low
0.7007621143796504,0.0,0,0.0978916141288591,0.0015242287593006,0.0,0.0,0.0,0.0,0.0,Low
0.701831904447864,0.0,0,0.0407251627462194,0.0036638088957279,0.0,0.0,0.0,0.0,0.0,Low
0.5058551908828822,4.0,0,0.1019329456778492,0.0080508874639631,0.0036594943018014,0.4,1.75,4.0,7.0,Low
0.7078633079548924,2.0,0,0.0806453417853389,0.0157266159097847,0.0,0.0,2.5,4.0,5.0,Low
0.6133255910303429,0.0,0,0.092376841596067,0.0242283473278959,0.0024228347327895,0.0,0.0,0.0,0.0,Low
0.6162141807239202,3.0,0,0.1127292767426554,0.0291193449735708,0.0033090164742694,6.400000000000001,3.0,5.0,9.0,Low
0.609998835429756,2.0,0,0.1268426032292753,0.0158805033296122,0.0041171675298994,0.8999999999999999,2.5,4.0,5.0,Low
0.6124208923437621,2.0,0,0.1111180410501404,0.0208133871706281,0.0040283975168957,0.0,1.0,1.0,2.0,Low
0.6047335754399386,1.0,0,0.0788036524624966,0.0037868603519508,0.0056802905279262,2.6,1.0,1.0,1.0,Low
0.8146648012353424,0.0,0,0.1449887563397129,0.0277859391827537,0.0015436632879307,0.0,0.0,0.0,0.0,Low
0.6065243443892356,4.0,0,0.1086306488556623,0.013048688778471,0.0,1.2000000000000002,3.25,7.0,13.0,Low
0.6076222223351441,2.0,0,0.1321349794292717,0.0124213993609754,0.0028230453093126,2.5,1.0,1.0,2.0,Low
0.5142701218359862,3.0,0,0.0967185312919324,0.0239120960494903,0.0046281476224819,0.8,2.0,4.0,6.0,Low
0.7238546423645057,2.0,0,0.0891328094796791,0.0435242597527822,0.004185024976229,0.0,1.0,1.0,2.0,Low
0.4200924587979017,7.0,0,0.0445567807455656,0.0301386881968525,0.0100462293989508,5.2,1.7142857142857142,4.0,12.0,Low
0.5181298762616658,6.0,0,0.0967027151152962,0.0277734274646795,0.008486325058652,3.9,1.5,4.0,9.0,Low
1.550907391290333,7.0,0,0.0023144587159741,1.8695806337233665,0.0322341488572994,5.0,1.5714285714285714,3.0,11.0,Low
0.6177020466509503,19.0,0,0.0437351602111549,0.2132283453821563,0.0221757479197442,22.4,1.263157894736842,3.0,24.0,Low
0.468207949798949,29.0,0,0.1263317854866883,0.1021642884434473,0.0342516111544505,39.3,1.4482758620689655,5.0,42.0,Low
1.0260270756710228,35.0,0,0.034321401719099,0.8064446009512134,0.4456095503908321,165.5,1.4285714285714286,7.0,50.0,Medium
0.4941159420033705,27.0,0,0.0844213047480311,0.1652552221092045,0.0229766618975364,46.0,1.5555555555555556,5.0,42.0,Low
2.1476061252180654,14.0,0,0.0065430478279689,2.5654766655644616,0.7297355848716691,36.3,1.6428571428571428,7.0,23.0,Low
0.6610154717803444,6.0,0,0.0427950675611858,0.1133144475920679,0.0087164959686206,0.8,2.0,3.0,12.0,Low
0.6912448590032242,37.0,0,0.0674975481195983,0.3923792218070003,0.190110496199448,103.5,1.5675675675675675,7.0,58.0,Low
0.5965972690256064,16.0,0,0.0505873695295985,0.1710730260606159,0.0221215119905968,7.9,2.0,7.0,32.0,Low
0.5868332447279816,14.0,0,0.0420993796030109,0.1488569909622541,0.024809498493709,9.1,1.2857142857142858,3.0,18.0,Low
1.2378043198796451,26.0,0,0.0374898593688241,0.4358087535869647,0.0397998861723255,16.6,1.5384615384615383,6.0,40.0,Low
0.6158842548062995,10.0,0,0.0386271319944989,0.214385871391654,0.0173826382209449,10.3,1.8,7.0,18.0,Low
0.5185093078088396,7.0,0,0.0785977437477982,0.0351202250731829,0.0018983905444963,0.8,1.8571428571428568,7.0,13.0,Low
0.7449522580576923,1.0,0,0.0282138955854812,0.0793275142194569,0.0105770018959275,1.2,1.0,1.0,1.0,Low
0.5465520451865186,11.0,0,0.0913485663008902,0.0612526910348928,0.0318513993381442,14.4,1.0909090909090908,2.0,12.0,Low
0.663446673517716,4.0,0,0.0417431426056613,0.1036593539162682,0.0232339931191635,0.0,1.0,1.0,4.0,Low
0.448445856910317,16.0,0,0.0962474032001496,0.0627858305557708,0.0341058832648631,27.7,1.0625,2.0,17.0,Low
0.6810828755960645,8.0,0,0.01730364328613,0.2371323370900844,0.1250334141020445,17.5,1.0,1.0,8.0,Low
0.6442458298305386,3.0,0,0.0674455487086763,0.0807486394407327,0.0077430202203442,1.2000000000000002,1.0,1.0,3.0,Low
0.631239670754025,5.0,0,0.0740322402316085,0.0513942970469441,0.0110850444611056,8.4,1.0,1.0,5.0,Low
0.446127016941015,10.0,0,0.0752078596251655,0.0753903932799384,0.0168636406020914,5.4,1.0,1.0,10.0,Low
0.5204380503947214,0.0,0,0.0520332814135006,0.2222368787045454,0.0186392220848973,0.0,0.0,0.0,0.0,Low
0.6421968984000983,0.0,0,0.0291721917595033,0.0818364090183722,0.0025573877818241,0.0,0.0,0.0,0.0,Low
0.6483884068289868,1.0,0,0.0431700303148359,0.0846797119507267,0.0120971017072466,0.0,1.0,1.0,1.0,Low
